train_start,train_end,test_start,test_end,model,weight,n_obs_train,n_obs_test,n_assets_train,n_assets_test,test_auc,test_acc,test_bal_acc,test_logloss,test_brier,test_ic_spearman,val_auc,val_acc,val_bal_acc,val_logloss,val_brier,val_ic_spearman
2010-07-12,2011-07-08,2011-07-11,2011-08-08,RidgeLogit,0.1038780694526896,24696,2058,98,98,0.4650679374901426,0.46647230320699706,0.46647230320699706,0.6996685821536984,0.2532620327348684,-0.060504114222974525,0.5196811104468628,0.5163589245221898,0.5163589245221898,0.6933488409793049,0.25010416284453757,0.03408868369048457
2010-07-12,2011-07-08,2011-07-11,2011-08-08,RandomForest,0.3159703185240124,24696,2058,98,98,0.5449817300236768,0.5369290573372206,0.5369290573372206,0.696575387939382,0.25126441681485545,0.07791065101098864,0.8904912698570103,0.8053126012309686,0.8053126012309686,0.576246422966823,0.19420720517880719,0.6763507281761694
2010-07-12,2011-07-08,2011-07-11,2011-08-08,GradientBoosting,0.20294387539811623,24696,2058,98,98,0.5281482299986495,0.5174927113702624,0.5174927113702623,0.6979625640607813,0.2522758783022522,0.04875419822901126,0.7429183313537054,0.6708778749595076,0.6708778749595077,0.6372971088325047,0.22302268881192408,0.42074694521039296
2010-07-12,2011-07-08,2011-07-11,2011-08-08,XGBoost,0.3772077366248045,24696,2058,98,98,0.6035405693583833,0.5835762876579204,0.5835762876579202,0.6875844236543991,0.24599730029604838,0.17933754800649937,0.9495405301121174,0.8754454162617428,0.8754454162617428,0.44097335841909663,0.1340558939350577,0.7786270484289376
2010-07-12,2011-07-08,2011-07-11,2011-08-08,Ensemble,1.0,24696,2058,98,98,0.5793154968498575,0.5578231292517006,0.5578231292517006,0.6843454859246743,0.24560009218182532,0.1373784865895494,,,,,,
2010-07-19,2011-07-15,2011-07-18,2011-08-15,RidgeLogit,0.10186742774835593,24696,2058,98,98,0.48927837135131713,0.4839650145772595,0.4839650145772595,0.7057458875349479,0.2560125547881386,-0.018570407751708505,0.5134775770026955,0.5110139293812763,0.5110139293812763,0.6936900738356648,0.2502822683985841,0.023343848437793316
2010-07-19,2011-07-15,2011-07-18,2011-08-15,RandomForest,0.3116902187342355,24696,2058,98,98,0.5608046911670402,0.533041788143829,0.533041788143829,0.6915899471500371,0.2489076618326029,0.10531682687288023,0.8862567656522555,0.8030450275348234,0.8030450275348235,0.5783127609028978,0.1950187428171696,0.6690163516524646
2010-07-19,2011-07-15,2011-07-18,2011-08-15,GradientBoosting,0.20827610054459922,24696,2058,98,98,0.5295148185610492,0.5048590864917396,0.5048590864917395,0.6996386811344963,0.253072286482865,0.051121195112043355,0.7518750323335714,0.6849692257855523,0.6849692257855523,0.6337656016960137,0.2212685499157282,0.4362605050969384
2010-07-19,2011-07-15,2011-07-18,2011-08-15,XGBoost,0.37816625297243117,24696,2058,98,98,0.5938908674673534,0.5694849368318756,0.5694849368318756,0.698607010675895,0.2506482366138856,0.1626237720184961,0.9506981375548045,0.8756073858114675,0.8756073858114675,0.4408931468470965,0.13407395211367146,0.7806320833810938
2010-07-19,2011-07-15,2011-07-18,2011-08-15,Ensemble,1.0,24696,2058,98,98,0.5782152372263636,0.5481049562682215,0.5481049562682216,0.6859240339302112,0.24634553542459875,0.13547278079516573,,,,,,
2010-07-26,2011-07-22,2011-07-25,2011-08-22,RidgeLogit,0.099910734957975,24696,2058,98,98,0.4960480374296046,0.4931972789115646,0.4931972789115646,0.713700263498915,0.2597412047870915,-0.006845000769612353,0.5115899785184409,0.5064787819889861,0.5064787819889861,0.6935826211120912,0.25023025282052547,0.02007443191588912
2010-07-26,2011-07-22,2011-07-25,2011-08-22,RandomForest,0.30997515234962547,24696,2058,98,98,0.5444877937291812,0.5170068027210885,0.5170068027210883,0.6925079045167278,0.24953930530583746,0.07705512815222242,0.8889949797309826,0.7993197278911565,0.7993197278911565,0.5753303118792247,0.19339400999465117,0.6737590776210307
2010-07-26,2011-07-22,2011-07-25,2011-08-22,GradientBoosting,0.21317903344603997,24696,2058,98,98,0.5316988103029633,0.5077745383867833,0.5077745383867833,0.7023889585241606,0.2542176083035459,0.0549039724336566,0.7642083813024493,0.6893424036281179,0.6893424036281179,0.6275144869596772,0.21829400733566942,0.45762247640763554
2010-07-26,2011-07-22,2011-07-25,2011-08-22,XGBoost,0.3769350792459826,24696,2058,98,98,0.5865314055651415,0.564625850340136,0.564625850340136,0.7031350616498933,0.2526069224323835,0.14987680863425698,0.9541885892216112,0.8785228377065112,0.8785228377065112,0.4324851468501728,0.1304557887694434,0.7866777230787938
2010-07-26,2011-07-22,2011-07-25,2011-08-22,Ensemble,1.0,24696,2058,98,98,0.5729859346209677,0.5592808551992225,0.5592808551992225,0.6877655687444849,0.247192363314161,0.1264153619252067,,,,,,
2010-08-02,2011-07-29,2011-08-01,2011-08-29,RidgeLogit,0.0986046456403173,24696,2058,98,98,0.49302492064436493,0.5,0.5,0.7248969724200136,0.26468832410924653,-0.012081193257013272,0.509943104457295,0.5102040816326531,0.5102040816326531,0.6936745521936666,0.25027870667237007,0.017221962330901106
2010-08-02,2011-07-29,2011-08-01,2011-08-29,RandomForest,0.31895762190243104,24696,2058,98,98,0.5594872129054315,0.5310981535471332,0.5310981535471331,0.6886995563073506,0.2478170683586962,0.10303488731651525,0.9012563947015861,0.8138969873663752,0.8138969873663751,0.5655380208678679,0.1885520161626965,0.6949964716013741
2010-08-02,2011-07-29,2011-08-01,2011-08-29,GradientBoosting,0.20755018786526627,24696,2058,98,98,0.5412309308007529,0.5233236151603499,0.5233236151603499,0.7006237879071455,0.25333798417777686,0.07141409183991147,0.7580280388336555,0.6864269517330742,0.6864269517330741,0.6268043401060234,0.21807696799903448,0.4469177558778596
2010-08-02,2011-07-29,2011-08-01,2011-08-29,XGBoost,0.3748875445916105,24696,2058,98,98,0.5886492872867598,0.5665694849368319,0.5665694849368319,0.7118689503678818,0.2552884030643033,0.1535450877619903,0.9551123455845695,0.8786848072562359,0.8786848072562359,0.4327631975401495,0.13045663231561672,0.7882777160442115
2010-08-02,2011-07-29,2011-08-01,2011-08-29,Ensemble,1.0,24696,2058,98,98,0.5764765436925847,0.5617103984450923,0.5617103984450923,0.6894866908816184,0.24785978121170696,0.13246127490035,,,,,,
2010-08-09,2011-08-05,2011-08-08,2011-09-06,RidgeLogit,0.09805135745906159,24696,2058,98,98,0.4760214234242913,0.4970845481049563,0.4970845481049563,0.7241582145201649,0.26460673401358165,-0.04153211782532509,0.5146351319771125,0.5142533203757693,0.5142533203757693,0.693161150031504,0.2500226803244575,0.025348792492336628
2010-08-09,2011-08-05,2011-08-08,2011-09-06,RandomForest,0.31932320357040206,24696,2058,98,98,0.5532077054061941,0.5291545189504373,0.5291545189504373,0.6972407157855651,0.2515990153415816,0.09215845999732478,0.9082059220096943,0.8179462261094914,0.8179462261094914,0.5631056917395728,0.18755478504715398,0.7070334061454939
2010-08-09,2011-08-05,2011-08-08,2011-09-06,GradientBoosting,0.20890095326981456,24696,2058,98,98,0.5318900571473903,0.5058309037900874,0.5058309037900874,0.7088128133371213,0.25744076851025693,0.05523523495693859,0.7667580768867931,0.6849692257855523,0.6849692257855523,0.6234485136214784,0.21645112451663134,0.46203866533473603
2010-08-09,2011-08-05,2011-08-08,2011-09-06,XGBoost,0.373724485700348,24696,2058,98,98,0.5871788115496095,0.5529640427599611,0.5529640427599611,0.7297162568443719,0.2628173779062673,0.15099814877327325,0.9606442851717638,0.8909944930353093,0.8909944930353093,0.41547906679391444,0.12321585696538874,0.7978593166196575
2010-08-09,2011-08-05,2011-08-08,2011-09-06,Ensemble,1.0,24696,2058,98,98,0.5721756146579137,0.54421768707483,0.54421768707483,0.7018998959380157,0.25348027707969983,0.12501184641311985,,,,,,
2010-08-16,2011-08-12,2011-08-15,2011-09-13,RidgeLogit,0.09936230677668347,24696,2058,98,98,0.45517693402503306,0.49611273080660834,0.49611273080660834,0.7154015976294593,0.2607740272421583,-0.07763583678484576,0.5206737051801609,0.5204081632653061,0.5204081632653061,0.6928073596557213,0.24983045675122104,0.03580790822243319
2010-08-16,2011-08-12,2011-08-15,2011-09-13,RandomForest,0.3196544869472027,24696,2058,98,98,0.5486678358695971,0.5174927113702624,0.5174927113702624,0.694355170301866,0.2505738860216318,0.08429517437191517,0.9101629884835295,0.8224813735017816,0.8224813735017817,0.5645397218150463,0.1884076274323272,0.7104231447564299
2010-08-16,2011-08-12,2011-08-15,2011-09-13,GradientBoosting,0.2070274873996242,24696,2058,98,98,0.5296697048943136,0.5097181729834791,0.5097181729834791,0.7035774787132958,0.25481955318979504,0.05138947436772793,0.7653666183643771,0.6839974084872044,0.6839974084872045,0.6246058106426368,0.21693509979702372,0.4596285258007302
2010-08-16,2011-08-12,2011-08-15,2011-09-13,XGBoost,0.3739557188761157,24696,2058,98,98,0.5916261270577925,0.5733722060252673,0.5733722060252673,0.7118205196071575,0.2562491100992359,0.15870112610009954,0.962461890983737,0.8919663103336573,0.8919663103336573,0.41877441006807725,0.124429290078061,0.8010075022652922
2010-08-16,2011-08-12,2011-08-15,2011-09-13,Ensemble,1.0,24696,2058,98,98,0.5746944064311827,0.5510204081632653,0.5510204081632653,0.695278761818827,0.25072675991529747,0.12937452225313803,,,,,,
2010-08-23,2011-08-19,2011-08-22,2011-09-20,RidgeLogit,0.09993519238029672,24696,2058,98,98,0.4533419087473946,0.48931000971817296,0.48931000971817296,0.7103404490170679,0.2584104758206545,-0.08081419417410536,0.5244133286615587,0.5304502753482345,0.5304502753482345,0.6927774661288647,0.24981410279144486,0.04228512617835379
2010-08-23,2011-08-19,2011-08-22,2011-09-20,RandomForest,0.32612821651517715,24696,2058,98,98,0.5673089727352832,0.5204081632653061,0.5204081632653061,0.6878491405988891,0.2474534932002025,0.11658257434577311,0.9186695641744133,0.8257207644962747,0.8257207644962747,0.5622777623146165,0.18743099458242804,0.7251569662447356
2010-08-23,2011-08-19,2011-08-22,2011-09-20,GradientBoosting,0.20096980040634474,24696,2058,98,98,0.553808834376455,0.5340136054421769,0.5340136054421769,0.695172926911186,0.2509434932157283,0.09319967057787439,0.7572909121073576,0.6721736313573048,0.6721736313573048,0.6267689528564115,0.21795702082992863,0.44564098519375644
2010-08-23,2011-08-19,2011-08-22,2011-09-20,XGBoost,0.37296679069780836,24696,2058,98,98,0.6259967266095664,0.5796890184645287,0.5796890184645287,0.6872482752169007,0.2461320185810873,0.21823275783830057,0.9634024896613896,0.894881762228701,0.8948817622287011,0.4155554179920184,0.12320289587092964,0.8026366670063725
2010-08-23,2011-08-19,2011-08-22,2011-09-20,Ensemble,1.0,24696,2058,98,98,0.6043863054037386,0.56511175898931,0.56511175898931,0.6821414812140735,0.24460912930697676,0.18080240591805447,,,,,,
2010-08-30,2011-08-26,2011-08-29,2011-09-27,RidgeLogit,0.09919808096209488,24696,2058,98,98,0.4795261989288288,0.4946550048590865,0.4946550048590865,0.7010866500832303,0.25394203637000673,-0.035461667865704725,0.524548172115654,0.533041788143829,0.533041788143829,0.6928039355888479,0.2498288725292627,0.04251868189497859
2010-08-30,2011-08-26,2011-08-29,2011-09-27,RandomForest,0.3254223635397683,24696,2058,98,98,0.5999314344646647,0.5481049562682215,0.5481049562682216,0.6748710413367504,0.24132560459948701,0.1730863421995071,0.9205499220373976,0.8257207644962747,0.8257207644962747,0.5635735193373433,0.18809474108186744,0.7284138416425563
2010-08-30,2011-08-26,2011-08-29,2011-09-27,GradientBoosting,0.20632080658923174,24696,2058,98,98,0.5616457050680886,0.533041788143829,0.533041788143829,0.6866559831726967,0.24706927397718445,0.10677352562244824,0.768652706119238,0.6838354389374798,0.6838354389374797,0.6227687342947661,0.21599609887055318,0.4653201590880217
2010-08-30,2011-08-26,2011-08-29,2011-09-27,XGBoost,0.369058748908536,24696,2058,98,98,0.6459610083100296,0.5986394557823129,0.5986394557823129,0.6668749573037804,0.2369590369020349,0.2528119122493271,0.9624938966284835,0.8950437317784257,0.8950437317784257,0.4165038765316057,0.1234869315909623,0.8010629376688498
2010-08-30,2011-08-26,2011-08-29,2011-09-27,Ensemble,1.0,24696,2058,98,98,0.6310786983125889,0.5626822157434402,0.5626822157434402,0.6686747312566882,0.2382684119838033,0.22703499206969838,,,,,,
2010-09-07,2011-09-02,2011-09-06,2011-10-04,RidgeLogit,0.0987753298529461,24696,2058,98,98,0.4942130121519661,0.4844509232264334,0.48445092322643346,0.6967635176882254,0.2518757890108245,-0.010023358158871953,0.5232479034466302,0.525591188856495,0.5255911888564949,0.6926552377753179,0.2497524316144906,0.04026655046719813
2010-09-07,2011-09-02,2011-09-06,2011-10-04,RandomForest,0.32828541920347176,24696,2058,98,98,0.5937444809938414,0.5558794946550049,0.5558794946550049,0.6780875076094829,0.24281318586731107,0.1623702231789,0.9235930817018062,0.8263686426951733,0.8263686426951733,0.5540208181618701,0.18385567690893495,0.7336847488659953
2010-09-07,2011-09-02,2011-09-06,2011-10-04,GradientBoosting,0.19640347523675183,24696,2058,98,98,0.5559474935330234,0.5398445092322643,0.5398445092322643,0.690729862476689,0.24892411380287915,0.09690394981632476,0.7523556416874677,0.672983479105928,0.672983479105928,0.6256147633473286,0.21743474946310293,0.43709281946207834
2010-09-07,2011-09-02,2011-09-06,2011-10-04,XGBoost,0.37653577570645363,24696,2058,98,98,0.6152283487322459,0.5796890184645287,0.5796890184645287,0.6964433407702844,0.24898787442103557,0.19958137803781786,0.9693029663775979,0.9015225137674118,0.9015225137674118,0.4028956017937592,0.11796271636270092,0.8128565925918068
2010-09-07,2011-09-02,2011-09-06,2011-10-04,Ensemble,1.0,24696,2058,98,98,0.6091046719951343,0.56511175898931,0.56511175898931,0.6777245282352569,0.24244195521954712,0.18897485754787482,,,,,,
2010-09-14,2011-09-12,2011-09-13,2011-10-11,RidgeLogit,0.09910394836275305,24696,2058,98,98,0.4983269442720862,0.5087463556851312,0.5087463556851313,0.6946978806437796,0.2508401040946444,-0.002897817866738746,0.5248459820166054,0.5215419501133787,0.5215419501133787,0.692252276076117,0.24955814612989433,0.04303450378118963
2010-09-14,2011-09-12,2011-09-13,2011-10-11,RandomForest,0.33187154149379766,24696,2058,98,98,0.5840848625997671,0.5481049562682215,0.5481049562682215,0.6797130269206519,0.2437085050909908,0.14563927136348712,0.927705544710364,0.8344671201814059,0.8344671201814059,0.5565579482835707,0.18499740747312973,0.740807743834498
2010-09-14,2011-09-12,2011-09-13,2011-10-11,GradientBoosting,0.1980976729620406,24696,2058,98,98,0.5496325699514847,0.5233236151603499,0.5233236151603499,0.6905258341531227,0.24886564599572497,0.0859661691408419,0.7557096233838068,0.6820537738905086,0.6820537738905086,0.6236344166891138,0.21649865672966753,0.44290208841677253
2010-09-14,2011-09-12,2011-09-13,2011-10-11,XGBoost,0.37092683718103775,24696,2058,98,98,0.5889618932398726,0.5587949465500486,0.5587949465500486,0.7089061576062577,0.2551998705678182,0.15408653721945034,0.9647911673654915,0.8968253968253969,0.8968253968253969,0.4064316135857698,0.11969147650917482,0.8050419273460703
2010-09-14,2011-09-12,2011-09-13,2011-10-11,Ensemble,1.0,24696,2058,98,98,0.5882904043194399,0.5578231292517006,0.5578231292517006,0.682136186398517,0.2447036244934747,0.15292348415523854,,,,,,
2010-09-21,2011-09-19,2011-09-20,2011-10-18,RidgeLogit,0.10159183378881266,24696,2058,98,98,0.4939816270809309,0.510689990281827,0.5106899902818269,0.6939968728219508,0.2504891254824869,-0.010424128905330319,0.5309259002164737,0.5272108843537415,0.5272108843537415,0.6915892990780436,0.2492334154695847,0.053565231147356354
2010-09-21,2011-09-19,2011-09-20,2011-10-18,RandomForest,0.32439579220587467,24696,2058,98,98,0.5674657479262704,0.5471331389698737,0.5471331389698737,0.6805139729556904,0.2444589069344347,0.11685411697398572,0.9179262986605166,0.8237771298995789,0.8237771298995789,0.5632594277584703,0.1883426795439104,0.7238695925942659
2010-09-21,2011-09-19,2011-09-20,2011-10-18,GradientBoosting,0.19990298476111476,24696,2058,98,98,0.5295969838719883,0.5029154518950437,0.5029154518950437,0.6955629213888694,0.2512926456397092,0.05126350402445251,0.7565489058319427,0.6830255911888565,0.6830255911888565,0.6256356261712591,0.21743840811175807,0.4443557669030662
2010-09-21,2011-09-19,2011-09-20,2011-10-18,XGBoost,0.37410938924382386,24696,2058,98,98,0.5789877800349628,0.5534499514091351,0.5534499514091351,0.722400121003889,0.2591306971743598,0.13681086439573467,0.9654542613627122,0.9010366051182378,0.9010366051182378,0.4041944808965703,0.11886409937849694,0.8061904398545154
2010-09-21,2011-09-19,2011-09-20,2011-10-18,Ensemble,1.0,24696,2058,98,98,0.5756322242905214,0.5466472303206997,0.5466472303206997,0.6854808265157397,0.2463567125038518,0.1309988706255183,,,,,,
2010-09-28,2011-09-26,2011-09-27,2011-10-25,RidgeLogit,0.10474912744760681,24696,2058,98,98,0.4919718824639393,0.4990281827016521,0.49902818270165206,0.6943221704509653,0.25059316721209957,-0.013905109103140115,0.5372453885375088,0.5319080012957564,0.5319080012957564,0.6909259383168614,0.2489031837657538,0.06451090614080279
2010-09-28,2011-09-26,2011-09-27,2011-10-25,RandomForest,0.3291866603568123,24696,2058,98,98,0.5733769281695741,0.5490767735665695,0.5490767735665695,0.6818423200506419,0.2445026887908876,0.1270925826967731,0.9189309610959322,0.8278263686426952,0.8278263686426952,0.573079804244122,0.193354076278614,0.7256097189996867
2010-09-28,2011-09-26,2011-09-27,2011-10-25,GradientBoosting,0.1869464146423898,24696,2058,98,98,0.5243393484007515,0.5208940719144801,0.5208940719144801,0.6960421768627768,0.25155091488412523,0.0421570084827194,0.7303299865922582,0.6554907677356657,0.6554907677356656,0.6335636925993402,0.22136392397530066,0.3989432643457285
2010-09-28,2011-09-26,2011-09-27,2011-10-25,XGBoost,0.37911779755281194,24696,2058,98,98,0.5858830551518123,0.5510204081632653,0.5510204081632653,0.7139310084904007,0.2561711915015117,0.1487538325931064,0.9660049683254299,0.9000647878198899,0.9000647878198899,0.40843226450567993,0.12054959643866338,0.8071442923271145
2010-09-28,2011-09-26,2011-09-27,2011-10-25,Ensemble,1.0,24696,2058,98,98,0.5804488114834994,0.5485908649173955,0.5485908649173955,0.6836031519881743,0.2452658391980949,0.13934144534771284,,,,,,
2010-10-05,2011-10-03,2011-10-04,2011-11-01,RidgeLogit,0.10522316045117269,24696,2058,98,98,0.49614153588688015,0.5014577259475219,0.5014577259475219,0.6956556909881996,0.2511920730883903,-0.006683056672063871,0.5393375083385199,0.5273728539034661,0.5273728539034661,0.6902943306355656,0.2485970905761244,0.06813456397920638
2010-10-05,2011-10-03,2011-10-04,2011-11-01,RandomForest,0.33067563706204994,24696,2058,98,98,0.5378767916996036,0.5174927113702624,0.5174927113702624,0.7021857740577785,0.25271518546379396,0.06560453539626915,0.9210223463411619,0.8318756073858115,0.8318756073858115,0.5683258902074313,0.19104610829688576,0.7292321045501399
2010-10-05,2011-10-03,2011-10-04,2011-11-01,GradientBoosting,0.18889050353307124,24696,2058,98,98,0.5058955971670911,0.5092322643343051,0.5092322643343051,0.7080828689445017,0.25659862953931384,0.010211478438465463,0.7343655311168846,0.6575963718820862,0.6575963718820862,0.6333464284273839,0.22127828051173518,0.40593303635290784
2010-10-05,2011-10-03,2011-10-04,2011-11-01,XGBoost,0.3752106989533309,24696,2058,98,98,0.5493525467940891,0.5364431486880467,0.5364431486880467,0.7355683276772624,0.26491321092547326,0.08548112862163888,0.963138941540798,0.9020084224165856,0.9020084224165856,0.4113867445337351,0.12188824067050612,0.8021801882345858
2010-10-05,2011-10-03,2011-10-04,2011-11-01,Ensemble,1.0,24696,2058,98,98,0.5459752691858363,0.533041788143829,0.533041788143829,0.7014059625510053,0.2529241897498472,0.0796315115223119,,,,,,
2010-10-12,2011-10-10,2011-10-11,2011-11-08,RidgeLogit,0.1056342947419711,24696,2058,98,98,0.5003045783077913,0.5058309037900874,0.5058309037900874,0.6982088373775935,0.2524065749939871,0.0005275451662564187,0.5362619232832041,0.5252672497570456,0.5252672497570456,0.6900452921924652,0.24847575331964702,0.06280749433052447
2010-10-12,2011-10-10,2011-10-11,2011-11-08,RandomForest,0.32508919977366457,24696,2058,98,98,0.496382365246529,0.5136054421768708,0.5136054421768708,0.7242460946617992,0.2613806450090275,-0.006265927935954145,0.910967432000335,0.8140589569160998,0.8140589569160999,0.5739346437025308,0.1940641869526068,0.7118164818176328
2010-10-12,2011-10-10,2011-10-11,2011-11-08,GradientBoosting,0.19366181767816396,24696,2058,98,98,0.4566526041209209,0.4747327502429543,0.4747327502429543,0.7332966979727412,0.2674994916077437,-0.07507992193638495,0.7383053735168925,0.6608357628765792,0.6608357628765792,0.6303929231982658,0.22001389688673578,0.41275707887074736
2010-10-12,2011-10-10,2011-10-11,2011-11-08,XGBoost,0.37561468780582463,24696,2058,98,98,0.5023596555101285,0.5238095238095238,0.5238095238095238,0.7805351449612502,0.2813323347799411,0.004087043715799428,0.9591221806568587,0.8901846452866861,0.8901846452866862,0.4214956011501674,0.12642101309337672,0.7952229542206265
2010-10-12,2011-10-10,2011-10-11,2011-11-08,Ensemble,1.0,24696,2058,98,98,0.4972833503802743,0.5213799805636541,0.521379980563654,0.7283091023925827,0.264673987234892,-0.004705375723214228,,,,,,
2010-10-19,2011-10-17,2011-10-18,2011-11-15,RidgeLogit,0.10577801793277412,24696,2058,98,98,0.48788911649624445,0.48882410106899904,0.48882410106899904,0.7047003690718918,0.25550113592762436,-0.020976668029423832,0.5351737313618277,0.5238095238095238,0.5238095238095238,0.6893576432766902,0.24815095828385253,0.06092269060959128
2010-10-19,2011-10-17,2011-10-18,2011-11-15,RandomForest,0.32259320663083135,24696,2058,98,98,0.4257664748531649,0.47910592808551994,0.47910592808551994,0.7581193408769932,0.274668937049471,-0.1285762523581516,0.9068568578494999,0.81162941367023,0.81162941367023,0.5712551731866116,0.19316459517864465,0.704696758446717
2010-10-19,2011-10-17,2011-10-18,2011-11-15,GradientBoosting,0.1945253755578479,24696,2058,98,98,0.414032890679526,0.4518950437317784,0.4518950437317784,0.7556617383424125,0.27669929205263727,-0.14889947568898637,0.7382470288005679,0.6618075801749271,0.6618075801749271,0.6283249922017423,0.2191535722156957,0.412656000559409
2010-10-19,2011-10-17,2011-10-18,2011-11-15,XGBoost,0.37710339987816943,24696,2058,98,98,0.4260068319983832,0.446064139941691,0.446064139941691,0.8465537282060095,0.30299299886596415,-0.12815994160974453,0.9588992954455756,0.8955296404275996,0.8955296404275996,0.4215342435698309,0.12630485243042672,0.7948369057053599
2010-10-19,2011-10-17,2011-10-18,2011-11-15,Ensemble,1.0,24696,2058,98,98,0.42307107488282,0.44703595724003886,0.44703595724003886,0.764216726604605,0.2796860365568468,-0.13324482260465026,,,,,,
2010-10-26,2011-10-24,2011-10-25,2011-11-22,RidgeLogit,0.10649719074531921,24696,2058,98,98,0.49111434105781704,0.4849368318756074,0.4849368318756074,0.7069258368036604,0.25656360727851907,-0.015390414563483766,0.5348128546002447,0.5236475542597991,0.5236475542597991,0.6892533677299199,0.2480967364226835,0.06029763371506001
2010-10-26,2011-10-24,2011-10-25,2011-11-22,RandomForest,0.32020253014743927,24696,2058,98,98,0.43008062589189505,0.4630709426627794,0.46307094266277943,0.7340751736568019,0.26829468819898783,-0.12110392268540951,0.9017578864269727,0.8043407839326207,0.8043407839326207,0.575154460081147,0.19470959735346655,0.6958650807607126
2010-10-26,2011-10-24,2011-10-25,2011-11-22,GradientBoosting,0.19596498744707605,24696,2058,98,98,0.4030246278714179,0.4465500485908649,0.4465500485908649,0.7471429649066613,0.2746374873817584,-0.16796643168729064,0.7380853215921938,0.6656948493683188,0.6656948493683188,0.6303750161252554,0.22003238108107667,0.41237598297369754
2010-10-26,2011-10-24,2011-10-25,2011-11-22,XGBoost,0.37733529165978813,24696,2058,98,98,0.4512008885186727,0.46647230320699706,0.46647230320699706,0.8203924685845086,0.2969461949904221,-0.0845225504280691,0.9564847056566776,0.8893747975380628,0.8893747975380628,0.42542465138374147,0.12797529476039432,0.7906547134767974
2010-10-26,2011-10-24,2011-10-25,2011-11-22,Ensemble,1.0,24696,2058,98,98,0.44000373993829106,0.46015549076773565,0.46015549076773565,0.7497679214494629,0.2751915610516477,-0.10391658295872366,,,,,,
2010-11-02,2011-10-31,2011-11-01,2011-11-30,RidgeLogit,0.1044426613959655,24696,2058,98,98,0.48630625372459124,0.4902818270165209,0.4902818270165209,0.7048720996218615,0.25561597527908464,-0.023718267094992068,0.5332096341398022,0.517654680919987,0.517654680919987,0.6899997086706426,0.24844729758300496,0.05752077438541511
